날짜,지점명,평균기온,최저기온,최대기온,평균습도,최저습도,최고습도,평균풍속,최대풍속,강수량
2019-06-30,광진,25.10000038,22.60000038,28.29999924,73.40000153,56,83.30000305,1.899999976,5,0
2019-06-30,강동,24.89999962,21.89999962,28.79999924,58.70000076,42.70000076,68.69999695,1.399999976,6.199999809,0
2019-06-30,동작,24.60000038,22.70000076,28.60000038,69.5,50.90000153,81.40000153,2.400000095,5.699999809,0
2019-06-30,은평,24,21.60000038,27.29999924,,,,1.799999952,6.900000095,0
2019-06-30,중구,23.79999924,21.10000038,28.10000038,72.90000153,52.29999924,84.69999695,1.899999976,6.400000095,0
2019-06-30,용산,24.79999924,22.60000038,28.60000038,,,,2.200000048,5.300000191,0
2019-06-30,송파,24.79999924,22.10000038,28.70000076,73.40000153,55.29999924,84.90000153,1.799999952,5.5,0
2019-06-30,강북,25.10000038,22.39999962,29.5,36.5,20.10000038,46.5,1.399999976,5.300000191,0
2019-06-30,노원,25.5,21.5,29.89999962,71.69999695,50.79999924,87.40000153,1.399999976,4.599999905,0
2019-06-30,양천,24.29999924,22.10000038,28.79999924,78.40000153,57.09999847,88,1.700000048,5.400000095,0
2019-06-30,강남,24.29999924,22.29999924,27.79999924,74,55.70000076,83.5,1.299999952,3.5,0
2019-06-30,서초,24.79999924,22.29999924,28.5,72.80000305,55.40000153,82.80000305,2.099999905,4.900000095,0
2019-06-30,구로,23.79999924,21.89999962,26.89999962,79,61.09999847,91,2.799999952,7,0
2019-06-30,마포,24.20000076,20.79999924,28.89999962,80.69999695,58.59999847,94.59999847,1.100000024,5.5,0
2019-06-30,성북,25,22.10000038,29.39999962,71.40000153,50.40000153,83.09999847,1.799999952,5,0
2019-06-30,동대문,24.89999962,21.79999924,28.29999924,71,53.5,81.30000305,1.799999952,6.5,0
2019-06-30,남산,23.89999962,20.79999924,27.89999962,77.19999695,56.40000153,92.30000305,1.200000048,5.599999905,0
2019-06-29,남산,22.70000076,19,27.20000076,75.90000153,49.70000076,97.80000305,1,4.300000191,1.5
2019-06-29,강동,23.79999924,19.60000038,29.10000038,55.40000153,34.5,74,1.100000024,4.300000191,1.5
2019-06-29,동작,23.89999962,19.70000076,27.60000038,66.69999695,46.70000076,85,1.600000024,4.400000095,2
2019-06-29,은평,23,19.20000076,27.89999962,,,,1.200000048,4.199999809,1
2019-06-29,중구,22.70000076,18.79999924,28.29999924,71.19999695,45.59999847,89.09999847,0.899999976,3.700000048,1.5
2019-06-29,용산,24.20000076,20.10000038,29.60000038,,,,1.399999976,3.700000048,1.5
2019-06-29,송파,23.5,19.89999962,27.5,72.40000153,49.29999924,92.30000305,1,3.200000048,1.5
2019-06-29,강북,23.5,19.5,29.10000038,33.90000153,18.20000076,50.70000076,0.600000024,4,0
2019-06-29,광진,23.70000076,19.20000076,28.10000038,71.19999695,52.70000076,88.40000153,1.5,4.300000191,2
2019-06-29,노원,23.60000038,19,28.89999962,71.80000305,47.90000153,94.30000305,0.800000012,3.200000048,1
2019-06-29,양천,23.89999962,20.60000038,27.70000076,74.19999695,53.90000153,90.69999695,1.100000024,3.700000048,1.5
2019-06-29,강남,23.29999924,19,28.89999962,72.30000305,48.20000076,92.80000305,0.699999988,3.099999905,2
2019-06-29,서초,23.70000076,20.60000038,27.60000038,73.40000153,51.29999924,99.90000153,1.5,4.699999809,2
2019-06-29,구로,23.60000038,20.39999962,27.60000038,74.19999695,52,92.19999695,2,5,2.5
2019-06-29,마포,23.60000038,19.70000076,28.70000076,76.59999847,55.29999924,94.40000153,0.699999988,3.900000095,1.5
2019-06-29,성북,23.5,19.20000076,28.60000038,70.19999695,48.70000076,89.30000305,1.100000024,4.199999809,1
2019-06-29,동대문,23.39999962,19.20000076,27.39999962,69.69999695,52.79999924,87.59999847,1.600000024,4.400000095,1
2019-06-28,마포,24.89999962,22.89999962,29.5,74.69999695,56.5,86.5,0.5,4,0
2019-06-28,강동,25.89999962,23.89999962,29.89999962,53.5,29.70000076,65.19999695,1.600000024,5.300000191,0.5
2019-06-28,동작,25.60000038,23.5,30,62.40000153,44.70000076,76.80000305,1.600000024,4.599999905,0
2019-06-28,은평,24.60000038,22.5,29,,,,1.5,5.300000191,0
2019-06-28,중구,24.89999962,22.10000038,30.10000038,66.09999847,49.70000076,76.90000153,1.600000024,4.400000095,0
2019-06-28,용산,25.70000076,23.70000076,29.89999962,,,,1.799999952,4.5,0
2019-06-28,송파,26.10000038,24.20000076,30.20000076,67.09999847,45.09999847,82.90000153,1.399999976,4.400000095,0
2019-06-28,강북,26.10000038,23.39999962,30.79999924,31.89999962,19.89999962,41.40000153,0.899999976,3.599999905,0
2019-06-28,광진,26.10000038,24,30.10000038,68.90000153,47.70000076,79.40000153,1.399999976,4.199999809,0
2019-06-28,노원,26.60000038,24.10000038,31.5,67.40000153,51.59999847,77.5,1,3.599999905,0
2019-06-28,양천,25,22.89999962,29.89999962,72,56.20000076,84.80000305,1.299999952,3.799999952,0
2019-06-28,강남,25.20000076,23.29999924,30.79999924,69.40000153,43.29999924,83.09999847,1.200000048,4.099999905,0
2019-06-28,서초,25.29999924,22.70000076,29.70000076,69.69999695,42.5,99.90000153,1.899999976,4.699999809,0
2019-06-28,구로,24.70000076,22.70000076,29.39999962,71.90000153,54.20000076,88.09999847,2.200000048,5.599999905,0
2019-06-28,성북,26,23.29999924,30.70000076,67.59999847,53.29999924,75,1.5,4.599999905,0.5
2019-06-28,동대문,26,23.79999924,29.39999962,67.30000305,51.40000153,75,1.600000024,5.400000095,0
2019-06-28,남산,24.79999924,21.39999962,29,69.80000305,51.20000076,80.5,0.800000012,3.599999905,0
2019-06-27,성북,26.10000038,21.79999924,32.79999924,70.59999847,43.40000153,90.30000305,1.299999952,4.400000095,2
2019-06-27,강동,26.29999924,22.10000038,33.29999924,56.70000076,34.5,75.69999695,1.600000024,5.400000095,1
2019-06-27,동작,26.20000076,21.89999962,32.5,66,43.09999847,86.69999695,1.799999952,5.199999809,1
2019-06-27,은평,25.29999924,21.5,30.89999962,,,,1.5,4.599999905,0
2019-06-27,중구,25.20000076,21,31.60000038,71.09999847,45.20000076,90.80000305,1.200000048,4.900000095,2
2019-06-27,용산,26.20000076,22.10000038,31.70000076,,,,1.600000024,4.800000191,2
2019-06-27,송파,26.29999924,22.29999924,31.60000038,72.19999695,51.5,92.09999847,1.299999952,4.5,0
2019-06-27,강북,26.5,22,33.40000153,34.20000076,11.89999962,53.29999924,0.800000012,4.599999905,0
2019-06-27,남산,25.10000038,21,31,76,48.90000153,99.5,1.100000024,4,2.5
2019-06-27,광진,26.39999962,22.29999924,32.20000076,71.59999847,47.90000153,87.59999847,1.700000048,4.599999905,0.5
2019-06-27,노원,26.79999924,21.79999924,34,72.09999847,43.5,94.59999847,0.800000012,3.700000048,1.5
2019-06-27,양천,25.89999962,21.89999962,31.20000076,73.59999847,51.70000076,92.40000153,1.399999976,4.400000095,0.5
2019-06-27,강남,25.70000076,21.5,32.09999847,72.69999695,48.59999847,92,1.100000024,4.300000191,0.5
2019-06-27,서초,26,22.39999962,31.79999924,71.09999847,50,88.69999695,1.700000048,5.099999905,0
2019-06-27,동대문,26.10000038,22,32,69.80000305,45.70000076,88.09999847,1.799999952,5.599999905,0.5
2019-06-27,구로,25.60000038,22.10000038,30.79999924,72.90000153,52.59999847,90.80000305,2.299999952,5.800000191,0.5
2019-06-27,마포,25.60000038,21.60000038,32.29999924,77,51.59999847,97.09999847,0.600000024,3.5,0.5
2019-06-26,용산,26.79999924,23.79999924,30.70000076,,,,1.5,4.599999905,0
2019-06-26,강동,26,22.10000038,30.20000076,47.40000153,31.89999962,60.20000076,1.200000048,3.700000048,0
2019-06-26,동작,26.20000076,23.60000038,29.29999924,50.20000076,37.09999847,64.90000153,1.700000048,4,0
2019-06-26,은평,25.60000038,21.39999962,29.29999924,,,,1.299999952,4.599999905,0
2019-06-26,중구,25.5,21.5,29.60000038,53.40000153,39.40000153,66,1.100000024,3.700000048,0
2019-06-26,송파,25.79999924,21.79999924,29.20000076,57.90000153,43.79999924,69.40000153,1,3,0
2019-06-26,강북,26.60000038,22.70000076,30.89999962,21.39999962,7.300000191,29.89999962,1,5.599999905,0
2019-06-26,광진,26.20000076,22.79999924,29.20000076,58,43.70000076,70.40000153,1.399999976,4.5,0
2019-06-26,노원,26.70000076,21.70000076,31.70000076,54.09999847,39.29999924,66.90000153,0.800000012,3.200000048,0
2019-06-26,양천,26.29999924,22.20000076,30.20000076,57.40000153,43.20000076,74.69999695,1.200000048,4.5,0
2019-06-26,강남,25.60000038,22.20000076,29.39999962,58.5,43.90000153,70.90000153,0.800000012,2.599999905,0
2019-06-26,서초,26,22.60000038,29.60000038,55.90000153,42.90000153,70.40000153,1.700000048,4.599999905,0
2019-06-26,구로,26.10000038,22.70000076,29.39999962,53.59999847,39.90000153,74,2.099999905,6.599999905,0
2019-06-26,마포,25.79999924,21.10000038,30.5,60.5,43.79999924,75.09999847,0.699999988,4.699999809,0
2019-06-26,성북,26.39999962,22.89999962,30.60000038,53.59999847,38.59999847,65.5,1.299999952,4.099999905,0
2019-06-26,동대문,26.10000038,22,29.29999924,55.79999924,41.70000076,67.09999847,1.700000048,5.900000095,0
2019-06-26,남산,25.39999962,21.89999962,29.20000076,56.5,40.59999847,70.09999847,1.600000024,4.800000191,0
2019-06-25,남산,25.60000038,19.60000038,32.29999924,50.79999924,19,79,1.5,4.300000191,0
2019-06-25,강동,26.89999962,20.70000076,34,35.59999847,11,53.5,1.299999952,4.699999809,0
2019-06-25,동작,26.79999924,21.60000038,33.20000076,44,23.60000038,64.59999847,1.899999976,5.599999905,0
2019-06-25,은평,25.39999962,20,32.20000076,,,,1.700000048,5.199999809,0
2019-06-25,중구,25.5,19.10000038,33.20000076,50.59999847,24.70000076,74.40000153,1.200000048,5.300000191,0
2019-06-25,용산,26.89999962,21.79999924,33.5,,,,1.600000024,4.599999905,0
2019-06-25,송파,26.79999924,21,33.09999847,49.09999847,27.10000038,68.59999847,1.299999952,4.5,0
2019-06-25,강북,27,21.29999924,34.59999847,19.79999924,0,37.70000076,0.699999988,4.5,0
2019-06-25,광진,26.89999962,21,33.79999924,51.29999924,28.60000038,70.69999695,1.399999976,4,0
2019-06-25,노원,27.29999924,20.29999924,36,48.09999847,24,70.80000305,0.899999976,3.799999952,0
2019-06-25,양천,28.79999924,25,33,45.29999924,29.39999962,57.20000076,1.600000024,3.799999952,0
2019-06-25,강남,26.10000038,20.5,34.20000076,51.5,28.60000038,70.5,1.200000048,4.099999905,0
2019-06-25,서초,26.5,19.79999924,33.5,50.29999924,28.70000076,74.40000153,1.799999952,5.099999905,0
2019-06-25,구로,26.20000076,20.60000038,32.79999924,51.5,29.29999924,77.19999695,2,5.599999905,0
2019-06-25,마포,25.5,19.70000076,33.40000153,59.29999924,32.90000153,85.80000305,0.800000012,4.699999809,0
2019-06-25,성북,27,21.39999962,34.5,48.40000153,25.29999924,66.90000153,1.299999952,4.400000095,0
2019-06-25,동대문,26.70000076,21.20000076,33.70000076,49.20000076,24.10000038,67.5,1.700000048,5.699999809,0
2019-06-24,마포,25.60000038,21.89999962,30.70000076,53.79999924,39.29999924,71.09999847,1.100000024,4.900000095,0
2019-06-24,강동,26.10000038,21.39999962,31.39999962,37.40000153,23.20000076,56.20000076,1.899999976,5.400000095,0
2019-06-24,동작,26.39999962,22.5,31.10000038,41.90000153,26.60000038,54.90000153,2.200000048,5.900000095,0
2019-06-24,은평,25,21.89999962,30,,,,2,5.800000191,0
2019-06-24,중구,25.29999924,21.29999924,31.20000076,46.59999847,33,59.70000076,1.799999952,6.099999905,0
2019-06-24,용산,26.39999962,22.70000076,31.20000076,,,,2,6,0
2019-06-24,송파,26.20000076,21.89999962,31.79999924,48.29999924,34.29999924,64.5,1.299999952,5.199999809,0
2019-06-24,강북,26.29999924,22.20000076,32.29999924,17.5,6.900000095,29.60000038,1.5,5.400000095,0
2019-06-24,광진,26.20000076,21.60000038,31.60000038,49.90000153,36.79999924,64.30000305,2.099999905,5.400000095,0
2019-06-24,노원,26.70000076,22.10000038,32.40000153,47.5,33.70000076,60.40000153,1.100000024,4.199999809,0
2019-06-24,강남,25.5,21.5,31,51,36.20000076,68.90000153,1.200000048,4.199999809,0
2019-06-24,서초,25.79999924,21.60000038,31.39999962,49,35.79999924,63,2.099999905,5.599999905,0
2019-06-24,구로,25.79999924,22.5,30.20000076,47.59999847,33.5,64.69999695,2.400000095,6.199999809,0
2019-06-24,성북,26.29999924,22.10000038,32,47.59999847,33.79999924,58.79999924,1.700000048,5.199999809,0
2019-06-24,동대문,26.10000038,21.89999962,31.10000038,48.29999924,35.29999924,59.20000076,2.400000095,6.099999905,0
2019-06-24,남산,25.39999962,21.29999924,30.5,47.90000153,26,65,1.799999952,5.199999809,0
2019-06-23,동대문,25.60000038,20.89999962,30.89999962,43.70000076,32.09999847,54.70000076,1.899999976,5.199999809,0
2019-06-23,강동,25.5,20.70000076,31.89999962,32.90000153,20.60000038,52.20000076,1.899999976,8.300000191,1.5
2019-06-23,동작,26,21.79999924,31.29999924,37.20000076,27.60000038,45.59999847,2.299999952,5.5,0
2019-06-23,은평,25,20.79999924,30,,,,2.200000048,5.400000095,0
2019-06-23,중구,24.89999962,20.60000038,30.29999924,41.5,31.89999962,48.90000153,1.799999952,6.599999905,0
2019-06-23,용산,25.89999962,21.79999924,31,,,,2.200000048,5.800000191,0
2019-06-23,송파,25.60000038,21,30.79999924,44.09999847,31.79999924,64.30000305,1.299999952,5.099999905,0
2019-06-23,강북,25.89999962,20.89999962,31.79999924,11.30000019,1.5,18.5,1.100000024,4.800000191,0
2019-06-23,광진,25.60000038,21.39999962,31.20000076,46.09999847,33.70000076,56.70000076,2,5.900000095,0
2019-06-23,노원,26,20.29999924,32.09999847,43.59999847,31.39999962,57.90000153,1,4.800000191,0
2019-06-23,강남,24.70000076,20.79999924,30.39999962,47.29999924,35.70000076,73.30000305,1.299999952,4.300000191,3
2019-06-23,서초,25.70000076,20.29999924,30.60000038,43.40000153,33.5,57.09999847,1.899999976,5.400000095,0
2019-06-23,구로,25.60000038,21.89999962,30.79999924,41.20000076,32.40000153,48.20000076,2.700000048,6.5,0
2019-06-23,남산,25.20000076,20.39999962,30.10000038,38.5,22.20000076,53.20000076,2.299999952,5.599999905,0
2019-06-23,마포,25.5,20.89999962,31,46.90000153,37,55.5,1.100000024,5.099999905,0
2019-06-23,성북,25.79999924,21,31.60000038,42.79999924,32.09999847,52.29999924,1.299999952,4.599999905,0
2019-06-22,강북,24.70000076,18.70000076,31.70000076,20.29999924,0,50.29999924,1.200000048,4.699999809,0
2019-06-22,강동,24.79999924,19.29999924,32,33.70000076,17.39999962,51.59999847,2.599999905,6.300000191,0
2019-06-22,동작,25,19.70000076,30.60000038,40.90000153,24.39999962,59.79999924,2.400000095,5.599999905,0
2019-06-22,은평,24.20000076,18.5,31,,,,1.899999976,4.800000191,0
2019-06-22,중구,24,18.39999962,30.89999962,44.90000153,27.60000038,68,1.600000024,4.800000191,0
2019-06-22,용산,25,19.60000038,31.60000038,,,,2.299999952,5.300000191,0
2019-06-22,송파,24.60000038,18.60000038,30,47.09999847,29.89999962,69.09999847,1.5,4.199999809,0
2019-06-22,광진,24.60000038,19.20000076,30.5,48.09999847,32.90000153,68.19999695,2.5,5.599999905,0
2019-06-22,노원,24.79999924,18.29999924,31.70000076,49.40000153,29,77.59999847,1.200000048,3.599999905,0
2019-06-22,강남,24,18.79999924,31,48.70000076,31.60000038,66.59999847,1.600000024,5.199999809,0
2019-06-22,서초,24.89999962,18.89999962,30.89999962,46,28.60000038,66.69999695,2,5.099999905,0
2019-06-22,구로,24.89999962,19.89999962,31,44.70000076,28.5,65,2.900000095,6.300000191,0
2019-06-22,마포,24.79999924,18.39999962,31.10000038,52.79999924,35.09999847,80.59999847,0.800000012,4.599999905,0
2019-06-22,성북,24.60000038,18.79999924,31.20000076,48.29999924,26.79999924,76.80000305,1.100000024,4.5,0
2019-06-22,동대문,24.39999962,18.79999924,30.29999924,48.09999847,30.79999924,71.69999695,2.299999952,5.5,0
2019-06-22,남산,24.39999962,18.39999962,30.29999924,41.29999924,19.70000076,71.80000305,2.599999905,6.099999905,0
2019-06-21,남산,22.39999962,19.5,26.29999924,76.40000153,59.40000153,93,1,5.5,0
2019-06-21,강동,22.89999962,20.79999924,27.10000038,57.09999847,38.90000153,68,2.099999905,7.400000095,0
2019-06-21,동작,23,20.60000038,27.20000076,67.90000153,51.90000153,79,1.799999952,6.300000191,1
2019-06-21,은평,22.10000038,19.89999962,25.39999962,,,,1.799999952,4.800000191,0
2019-06-21,중구,22,19.20000076,26.79999924,72.19999695,54,86,1.5,4.400000095,0
2019-06-21,용산,22.89999962,20.70000076,27.20000076,,,,1.899999976,5,1.5
2019-06-21,송파,23.20000076,21.10000038,27.79999924,70.19999695,52.40000153,81.30000305,1.399999976,4.099999905,0
2019-06-21,강북,23.20000076,20.39999962,28.39999962,46.79999924,29.70000076,55.40000153,0.800000012,4.5,0
2019-06-21,광진,23.10000038,20.70000076,27.29999924,72.30000305,57.20000076,82.19999695,1.799999952,6.5,0
2019-06-21,노원,23.39999962,20.39999962,28.29999924,73.80000305,54.40000153,85.30000305,1,2.900000095,0.5
2019-06-21,강남,22.39999962,20.10000038,26.5,73.30000305,57.20000076,85.09999847,1.5,4,0.5
2019-06-21,서초,23.29999924,20.79999924,27.29999924,70.59999847,52.79999924,98.30000305,1.899999976,4.699999809,0
2019-06-21,구로,22.70000076,19.89999962,26.60000038,74.5,54.70000076,88.69999695,2.200000048,5.699999809,0.5
2019-06-21,마포,22.29999924,19.10000038,26.70000076,81.30000305,61,94.80000305,0.899999976,4.400000095,0
2019-06-21,성북,22.89999962,20.29999924,27.79999924,72.80000305,55.09999847,84.30000305,1.299999952,4,1
2019-06-21,동대문,22.89999962,20.70000076,26.79999924,71.19999695,56.20000076,81.69999695,1.600000024,5.400000095,0
2019-06-20,성북,23.60000038,20.5,28.89999962,69.30000305,46.20000076,84.80000305,1.399999976,4.300000191,0
2019-06-20,강동,23.70000076,20.70000076,28.5,55.79999924,36.40000153,70.80000305,1.899999976,5.199999809,0
2019-06-20,동작,23.5,21.10000038,29,64.80000305,42.09999847,78.90000153,1.700000048,5.199999809,0
2019-06-20,은평,22.39999962,20.10000038,27.10000038,,,,1.799999952,4.800000191,0
2019-06-20,중구,22.60000038,19.39999962,28,69.5,46.40000153,86,1.399999976,4.699999809,0
2019-06-20,용산,23.5,20.89999962,29,,,,1.799999952,4.800000191,0
2019-06-20,송파,24,20.89999962,29,68,46.5,86.40000153,1.100000024,4.699999809,0
2019-06-20,강북,23.79999924,20.70000076,29.29999924,43.70000076,23.70000076,57.40000153,0.899999976,3.700000048,0
2019-06-20,광진,23.79999924,20.70000076,28.79999924,69.69999695,49.5,85.30000305,1.700000048,4.199999809,0
2019-06-20,노원,24.20000076,20.70000076,30.29999924,70.09999847,45.70000076,90.30000305,0.899999976,3.799999952,0
2019-06-20,강남,23.10000038,20.5,28,70.19999695,50.20000076,83.80000305,1.5,4.099999905,0
2019-06-20,서초,23.70000076,21.29999924,28,68.59999847,48.20000076,81.30000305,2,5,0
2019-06-20,구로,22.89999962,20.70000076,27.39999962,72.09999847,50.20000076,85,2.200000048,7.199999809,0
2019-06-20,마포,22.79999924,19.89999962,27.89999962,78.09999847,53.70000076,93.80000305,1,4.400000095,0
2019-06-20,동대문,23.60000038,20.5,28.39999962,68.80000305,48.20000076,84,1.600000024,5.900000095,0
2019-06-20,남산,22.79999924,19.60000038,27.60000038,74.09999847,51.09999847,94,1,5.099999905,0
2019-06-19,동대문,22,19.29999924,26,76.59999847,56.70000076,89.69999695,1.399999976,4.900000095,0
2019-06-19,강동,22.39999962,19.89999962,26.20000076,62.20000076,45.59999847,74.90000153,1.5,5,0
2019-06-19,동작,22.39999962,20.10000038,26.39999962,70.59999847,51.79999924,81.69999695,1.899999976,5.400000095,0
2019-06-19,은평,21.20000076,18.89999962,25.5,,,,1.600000024,4.800000191,0
2019-06-19,성북,22.10000038,19.29999924,26.89999962,77,54.5,90.80000305,1.299999952,4.099999905,0.5
2019-06-19,중구,21.20000076,18.60000038,25.60000038,76.5,55.09999847,89.19999695,1.399999976,4.5,0
2019-06-19,용산,22.29999924,20,26.29999924,,,,1.799999952,4.300000191,0.5
2019-06-19,마포,21.70000076,19.39999962,26.20000076,83.5,60.40000153,96.40000153,0.800000012,4.599999905,0
2019-06-19,송파,22.60000038,20.20000076,26.20000076,74.80000305,55.90000153,89.5,1,3.599999905,0
2019-06-19,남산,21.60000038,18.70000076,25.39999962,81.80000305,58.79999924,99,0.600000024,2.900000095,0
2019-06-19,강북,22.39999962,19.5,27,50.59999847,30,62.70000076,0.5,4,0
2019-06-19,광진,22.39999962,19.79999924,25.79999924,76.69999695,59.5,88.40000153,1.399999976,3.700000048,0
2019-06-19,노원,22.5,19.70000076,26.79999924,80.09999847,57.20000076,94.69999695,0.800000012,3.200000048,0
2019-06-19,강남,21.79999924,19.60000038,25.79999924,76,57.79999924,86.90000153,1.299999952,3.700000048,0
2019-06-19,구로,21.89999962,19.70000076,26,78.5,55.5,90.69999695,1.899999976,5.599999905,0
2019-06-19,서초,22.5,19.79999924,26.60000038,74.80000305,54.29999924,99.90000153,1.700000048,4.900000095,0
2019-06-18,강북,21.29999924,18.29999924,25.79999924,49.70000076,30.29999924,63.79999924,0.800000012,3.900000095,0
2019-06-18,강동,21.5,17.5,25.79999924,57.79999924,38.40000153,75.80000305,0.800000012,6.400000095,10.5
2019-06-18,동작,21.60000038,17.10000038,26,68.69999695,47.90000153,87.69999695,1.700000048,5.699999809,26
2019-06-18,은평,20.5,17,24.60000038,,,,1.700000048,4.699999809,12.5
2019-06-18,중구,20.5,16.20000076,24.89999962,74.5,54.40000153,90,1.299999952,5.900000095,12.5
2019-06-18,용산,21.70000076,18.10000038,25.39999962,62.09999847,45.40000153,73.90000153,1.799999952,4.699999809,9.5
2019-06-18,송파,21.5,17.70000076,25.79999924,74.5,52.90000153,93.30000305,1.299999952,4.800000191,9.5
2019-06-18,광진,21.39999962,17.70000076,25.10000038,74.80000305,52.40000153,88.90000153,1.5,5,9.5
2019-06-18,노원,20.89999962,17.70000076,25.10000038,82,57.79999924,94.80000305,0.699999988,2.599999905,15.5
2019-06-18,강남,21.10000038,17,25.10000038,73,52,91.09999847,0.899999976,4.300000191,10
2019-06-18,서초,21.29999924,17.39999962,25.5,74.80000305,56.5,99.90000153,1.799999952,5,19
2019-06-18,구로,21.39999962,16.29999924,25,74.30000305,51.90000153,91.5,2.5,6.599999905,17
2019-06-18,마포,20.89999962,16.79999924,25.60000038,82.90000153,57.79999924,98.09999847,1,3.799999952,15.5
2019-06-18,성북,21.20000076,17.60000038,25.89999962,76.09999847,54.40000153,92.59999847,1.100000024,4.300000191,11.5
2019-06-18,동대문,21.10000038,18,25.29999924,75.30000305,55.59999847,90.09999847,1.200000048,4.400000095,10.5
2019-06-18,남산,20.70000076,16.20000076,25.29999924,79.59999847,59.5,98.80000305,1.200000048,4.300000191,13
2019-06-17,남산,21.79999924,17.70000076,26.10000038,61.79999924,37.79999924,87.30000305,1.600000024,5.400000095,0
2019-06-17,강동,22.70000076,18.89999962,27.39999962,41.59999847,24.89999962,62.79999924,1.700000048,5.699999809,0
2019-06-17,동작,22.60000038,18.60000038,27,52.59999847,33.29999924,76.09999847,2.400000095,5.599999905,0
2019-06-17,은평,21.5,18.39999962,25.20000076,,,,2.099999905,5.699999809,0
2019-06-17,중구,21.70000076,17.79999924,26.79999924,57.90000153,38.40000153,79.19999695,2,5.599999905,0
2019-06-17,용산,22.70000076,18.89999962,27.10000038,45.09999847,18.60000038,68.40000153,2.099999905,5.199999809,0
2019-06-17,송파,22.70000076,18.70000076,27.20000076,57.29999924,37.59999847,81.59999847,2,5.099999905,0
2019-06-17,강북,22.89999962,19.20000076,27.60000038,33.40000153,19.20000076,52.40000153,1.799999952,5.199999809,0
2019-06-17,광진,22.79999924,18.79999924,26.70000076,59,43.09999847,79.80000305,1.899999976,4.599999905,0
2019-06-17,노원,23.60000038,20,28.70000076,55.40000153,41.40000153,74.5,1.200000048,4,0
2019-06-17,강남,22,18.5,26.5,59.29999924,40.70000076,79.19999695,1.200000048,4.5,0
2019-06-17,서초,22.20000076,18.29999924,26.39999962,59.79999924,38,90.40000153,2.299999952,5.5,0
2019-06-17,구로,21.70000076,17.89999962,25.89999962,62.09999847,41.5,84.90000153,2.799999952,7,0
2019-06-17,마포,21.89999962,18.39999962,26.5,67.30000305,47.40000153,85.19999695,1.399999976,5.099999905,0
2019-06-17,성북,22.89999962,19.10000038,28,57.70000076,39.90000153,77.09999847,1.799999952,5.199999809,0
2019-06-17,동대문,22.79999924,19.29999924,27,57.70000076,41.79999924,74.59999847,1.899999976,6.5,0
2019-06-16,성북,23.10000038,18,29.20000076,55.90000153,34.59999847,75.40000153,1.399999976,4.900000095,0
2019-06-16,강동,23,17.89999962,29.39999962,41.5,22.20000076,57.29999924,1.600000024,6.099999905,0
2019-06-16,동작,23.29999924,19,28.5,50.40000153,32.40000153,67,1.899999976,6.400000095,0
2019-06-16,은평,21.60000038,16.5,27.20000076,,,,1.399999976,5.400000095,0
2019-06-16,중구,22,16.60000038,28.29999924,56.70000076,35.29999924,76.19999695,1.5,4.699999809,0
2019-06-16,용산,23.20000076,18.89999962,28.5,42.5,19.39999962,59.70000076,1.700000048,5,0
2019-06-16,송파,22.70000076,17,28.89999962,64,36.20000076,84.30000305,1.299999952,4.400000095,0
2019-06-16,강북,23,18,29.5,32.70000076,13.10000038,50.59999847,1.100000024,5.5,0
2019-06-16,광진,22.89999962,17.60000038,28.60000038,59,38.40000153,78.40000153,1.600000024,4.699999809,0
2019-06-16,노원,23.39999962,17.5,29.60000038,56.90000153,36.59999847,80.5,0.800000012,3.799999952,0
2019-06-16,강남,22.29999924,17.70000076,28.70000076,59.70000076,38.20000076,79.69999695,1.200000048,4.599999905,0
2019-06-16,서초,22.70000076,17.79999924,28.39999962,57.90000153,37,79.09999847,1.799999952,5.699999809,0
2019-06-16,구로,22.79999924,19.20000076,27.70000076,55.90000153,37.70000076,74.40000153,2.200000048,7.099999905,0
2019-06-16,마포,22.10000038,16.70000076,29,65,41.90000153,89.40000153,0.800000012,4.699999809,0
2019-06-16,동대문,22.79999924,18.10000038,28.5,57,37.29999924,75,1.399999976,6.400000095,0
2019-06-16,남산,22,16.79999924,27.29999924,60,31.70000076,81.90000153,1.299999952,5,0
2019-06-15,동대문,22.79999924,18.39999962,27.70000076,60.59999847,42.29999924,78.59999847,2,7.400000095,6
2019-06-15,강동,23,19.5,27.70000076,45.90000153,30,56.40000153,1.700000048,6.900000095,2.5
2019-06-15,동작,23.20000076,19.89999962,28.20000076,56,37.20000076,71,2.099999905,6.699999809,0.5
2019-06-15,은평,21.5,18.10000038,26.79999924,,,,2.200000048,7.099999905,3
2019-06-15,중구,21.89999962,17.79999924,26.89999962,61.5,42,77.5,2.099999905,6.900000095,1.5
2019-06-15,용산,23,19.5,28,50.5,29.79999924,63.40000153,2.299999952,6.599999905,2.5
2019-06-15,송파,23.10000038,19.20000076,28.70000076,62.70000076,41.40000153,79.19999695,1.200000048,6.800000191,1.5
2019-06-15,강북,23.29999924,19.89999962,28.89999962,34.90000153,17.39999962,46,1.399999976,6.400000095,0
2019-06-15,광진,23.20000076,17.79999924,28.39999962,61.70000076,42.90000153,80.30000305,2,7,6.5
2019-06-15,노원,23.5,20.10000038,28.79999924,59.40000153,40.70000076,74.80000305,1.299999952,5.099999905,1.5
2019-06-15,강남,22.5,19.10000038,27.79999924,63.29999924,44.90000153,78.30000305,1.600000024,6.5,1
