날짜,호선,평균기온,평균습도,강수량,합 계
2019-06-22,4호선,24.60000038,47.09999847,0.0,1094327
2019-06-22,5호선,24.60000038,47.09999847,0.0,1042193
2019-06-22,6호선,24.60000038,47.09999847,0.0,637979
2019-06-22,7호선,24.60000038,47.09999847,0.0,1203941
2019-06-22,8호선,24.60000038,47.09999847,0.0,326032
2019-06-23,1호선,25.60000038,44.09999847,0.0,362113
2019-06-23,2호선,25.60000038,44.09999847,0.0,1975796
2019-06-23,3호선,25.60000038,44.09999847,0.0,721029
2019-06-23,4호선,25.60000038,44.09999847,0.0,777248
2019-06-23,5호선,25.60000038,44.09999847,0.0,726703
2019-06-23,6호선,25.60000038,44.09999847,0.0,452722
2019-06-23,7호선,25.60000038,44.09999847,0.0,871152
2019-06-23,8호선,25.60000038,44.09999847,0.0,238285
2019-06-24,1호선,26.20000076,48.29999924,0.0,586559
2019-06-24,2호선,26.20000076,48.29999924,0.0,3442790
2019-06-24,3호선,26.20000076,48.29999924,0.0,1251170
2019-06-24,4호선,26.20000076,48.29999924,0.0,1246978
2019-06-24,5호선,26.20000076,48.29999924,0.0,1380581
2019-06-24,6호선,26.20000076,48.29999924,0.0,764372
2019-06-24,7호선,26.20000076,48.29999924,0.0,1605286
2019-06-24,8호선,26.20000076,48.29999924,0.0,432714
2019-06-25,1호선,26.79999924,49.09999847,0.0,603563
2019-06-25,2호선,26.79999924,49.09999847,0.0,3518015
2019-06-25,3호선,26.79999924,49.09999847,0.0,1288624
2019-06-25,4호선,26.79999924,49.09999847,0.0,1282452
2019-06-25,5호선,26.79999924,49.09999847,0.0,1413579
2019-06-25,6호선,26.79999924,49.09999847,0.0,788162
2019-06-25,7호선,26.79999924,49.09999847,0.0,1624198
2019-06-25,8호선,26.79999924,49.09999847,0.0,434796
2019-06-26,1호선,25.79999924,57.90000153,0.0,603870
2019-06-26,2호선,25.79999924,57.90000153,0.0,3524349
2019-06-26,3호선,25.79999924,57.90000153,0.0,1280577
2019-06-26,4호선,25.79999924,57.90000153,0.0,1279640
2019-06-26,5호선,25.79999924,57.90000153,0.0,1411602
2019-06-26,6호선,25.79999924,57.90000153,0.0,786947
2019-06-26,7호선,25.79999924,57.90000153,0.0,1615661
2019-06-26,8호선,25.79999924,57.90000153,0.0,436240
2019-06-27,1호선,26.29999924,72.19999695,0.0,598886
2019-06-27,2호선,26.29999924,72.19999695,0.0,3500378
2019-06-27,3호선,26.29999924,72.19999695,0.0,1259758
2019-06-27,4호선,26.29999924,72.19999695,0.0,1270962
2019-06-27,5호선,26.29999924,72.19999695,0.0,1391940
2019-06-27,6호선,26.29999924,72.19999695,0.0,780576
2019-06-27,7호선,26.29999924,72.19999695,0.0,1596227
2019-06-27,8호선,26.29999924,72.19999695,0.0,428485
2019-06-28,1호선,26.10000038,67.09999847,0.0,634821
2019-06-28,2호선,26.10000038,67.09999847,0.0,3662719
2019-06-28,3호선,26.10000038,67.09999847,0.0,1344687
2019-06-28,4호선,26.10000038,67.09999847,0.0,1330358
2019-06-28,5호선,26.10000038,67.09999847,0.0,1430882
2019-06-28,6호선,26.10000038,67.09999847,0.0,813025
2019-06-28,7호선,26.10000038,67.09999847,0.0,1645872
2019-06-28,8호선,26.10000038,67.09999847,0.0,442157
2019-06-29,1호선,23.5,72.40000153,1.5,508938
2019-06-29,2호선,23.5,72.40000153,1.5,2635779
2019-06-29,3호선,23.5,72.40000153,1.5,978159
2019-06-29,4호선,23.5,72.40000153,1.5,1022174
2019-06-29,5호선,23.5,72.40000153,1.5,940232
2019-06-29,6호선,23.5,72.40000153,1.5,592938
2019-06-29,7호선,23.5,72.40000153,1.5,1105809
2019-06-29,8호선,23.5,72.40000153,1.5,312111
2019-06-30,1호선,24.79999924,73.40000153,0.0,352372
2019-06-30,2호선,24.79999924,73.40000153,0.0,1890948
2019-06-30,3호선,24.79999924,73.40000153,0.0,700351
2019-06-30,4호선,24.79999924,73.40000153,0.0,750471
2019-06-30,5호선,24.79999924,73.40000153,0.0,686507
2019-06-30,6호선,24.79999924,73.40000153,0.0,463279
2019-06-30,7호선,24.79999924,73.40000153,0.0,840765
2019-06-30,8호선,24.79999924,73.40000153,0.0,229697
